TheOtherGuy,bridge,C,F:maj,I,maj,4,4,0
TheOtherGuy,bridge,C,G:7,II,7,1,4,0
TheOtherGuy,bridge,C,G:7,II,7,2,4,0
TheOtherGuy,bridge,C,C:7,V,7,3,4,0
TheOtherGuy,bridge,C,C:7,V,7,4,4,0
TheOtherGuy,chorus,B,Bb:maj,IV,maj,1,4,0
TheOtherGuy,chorus,B,Bb:maj,IV,maj,2,4,0
TheOtherGuy,chorus,B,F:maj,I,maj,3,4,0
TheOtherGuy,chorus,B,F:maj,I,maj,4,4,0
TheOtherGuy,chorus,B,Bb:maj,IV,maj,1,4,0
TheOtherGuy,chorus,B,Bb:maj,IV,maj,2,4,0
TheOtherGuy,chorus,B,C:maj,V,maj,3,4,0
TheOtherGuy,chorus,B,C:maj,V,maj,4,4,0
TheOtherGuy,chorus,B,Bb:maj,IV,maj,1,4,0
TheOtherGuy,chorus,B,Bb:maj,IV,maj,2,4,0
TheOtherGuy,chorus,B,F:maj,I,maj,3,4,0
TheOtherGuy,chorus,B,F:maj,I,maj,4,4,0
TheOtherGuy,chorus,B,Bb:maj,IV,maj,1,4,0
TheOtherGuy,chorus,B,Bb:maj,IV,maj,2,4,0
TheOtherGuy,chorus,B,C:maj,V,maj,3,4,0
TheOtherGuy,chorus,B,C:maj,V,maj,4,4,0
TheOtherGuy,fadeout,B,Bb:maj,IV,maj,1,4,0
TheOtherGuy,fadeout,B,Bb:maj,IV,maj,2,4,0
TheOtherGuy,fadeout,B,F:maj,I,maj,3,4,0
TheOtherGuy,fadeout,B,F:maj,I,maj,4,4,0
TheOtherGuy,fadeout,B,Bb:maj,IV,maj,1,4,0
TheOtherGuy,fadeout,B,Bb:maj,IV,maj,2,4,0
TheOtherGuy,fadeout,B,C:maj,V,maj,3,4,0
TheOtherGuy,fadeout,B,C:maj,V,maj,4,4,0

Elvira,intro,A,C:maj,I,maj,1,2,0
Elvira,intro,A,F:maj/5,IV,maj/5,1,2,0
Elvira,intro,A,C:maj,I,maj,2,2,0
Elvira,intro,A,C:maj,I,maj,1,2,0
Elvira,intro,A,F:maj/5,IV,maj/5,1,2,0
Elvira,intro,A,C:maj,I,maj,2,2,0
Elvira,chorus,B,C:maj,I,maj,1,2,0
Elvira,chorus,B,F:maj/5,IV,maj/5,1,2,0
Elvira,chorus,B,C:maj,I,maj,2,2,0
Elvira,chorus,B,C:maj,I,maj,1,2,0
Elvira,chorus,B,F:maj/5,IV,maj/5,1,2,0
Elvira,chorus,B,C:maj,I,maj,2,2,0
Elvira,chorus,B,C:maj,I,maj,1,4,0
Elvira,chorus,B,G:maj,V,maj,2,4,0
Elvira,chorus,B,C:maj,I,maj,3,4,0
Elvira,chorus,B,C:maj,I,maj,4,4,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,G:7,V,7,1,1,0
Elvira,verse,C,G:7,V,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,F:7,IV,7,1,1,0
Elvira,verse,C,F:7,IV,7,1,1,0
Elvira,verse,C,C:7,I,7,1,2,0
Elvira,verse,C,G:7,V,7,2,2,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,chorus a,B,C:maj,I,maj,1,2,0
Elvira,chorus a,B,F:maj/5,IV,maj/5,1,2,0
Elvira,chorus a,B,C:maj,I,maj,2,2,0
Elvira,chorus a,B,C:maj,I,maj,1,2,0
Elvira,chorus a,B,F:maj/5,IV,maj/5,1,2,0
Elvira,chorus a,B,C:maj,I,maj,2,2,0
Elvira,chorus a,B,C:maj,I,maj,1,4,0
Elvira,chorus a,B,G:maj,V,maj,2,4,0
Elvira,chorus a,B,C:maj,I,maj,3,4,0
Elvira,chorus a,B,C:maj,I,maj,4,4,0
Elvira,chorus b,D,C:maj,I,maj,1,4,0
Elvira,chorus b,D,C:1,I,1,1,4,0
Elvira,chorus b,D,C:1,I,1,2,4,0
Elvira,chorus b,D,C:maj,I,maj,3,4,0
Elvira,chorus b,D,C:1,I,1,3,4,0
Elvira,chorus b,D,C:1,I,1,4,4,0
Elvira,chorus b,D,C:maj,I,maj,1,4,0
Elvira,chorus b,D,G:maj,V,maj,2,4,0
Elvira,chorus b,D,C:maj,I,maj,3,4,0
Elvira,chorus b,D,C:maj,I,maj,4,4,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,G:7,V,7,1,1,0
Elvira,verse,C,G:7,V,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,F:7,IV,7,1,1,0
Elvira,verse,C,F:7,IV,7,1,1,0
Elvira,verse,C,C:7,I,7,1,2,0
Elvira,verse,C,G:7,V,7,2,2,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,verse,C,C:7,I,7,1,1,0
Elvira,chorus a,B,C:maj,I,maj,1,2,0
Elvira,chorus a,B,F:maj/5,IV,maj/5,1,2,0
Elvira,chorus a,B,C:maj,I,maj,2,2,0
Elvira,chorus a,B,C:maj,I,maj,1,2,0
Elvira,chorus a,B,F:maj/5,IV,maj/5,1,2,0
Elvira,chorus a,B,C:maj,I,maj,2,2,0
Elvira,chorus a,B,C:maj,I,maj,1,4,0
Elvira,chorus a,B,G:maj,V,maj,2,4,0
Elvira,chorus a,B,C:maj,I,maj,3,4,0
Elvira,chorus a,B,C:maj,I,maj,4,4,0
Elvira,chorus b,D,C:maj,I,maj,1,4,0
Elvira,chorus b,D,C:1,I,1,1,4,0
Elvira,chorus b,D,C:1,I,1,2,4,0
Elvira,chorus b,D,C:maj,I,maj,3,4,0
Elvira,chorus b,D,C:1,I,1,3,4,0
Elvira,chorus b,D,C:1,I,1,4,4,0
Elvira,chorus b,D,C:maj,I,maj,1,4,0
Elvira,chorus b,D,G:maj,V,maj,2,4,0
Elvira,chorus b,D,C:maj,I,maj,3,4,0
Elvira,chorus b,D,Ab:maj,bVI,maj,4,4,0
Elvira,chorus a,B',Db:maj,I,maj,1,2,0
Elvira,chorus a,B',Gb:maj/5,IV,maj/5,1,2,0
Elvira,chorus a,B',Db:maj,I,maj,2,2,0
Elvira,fadeout,,Db:maj,I,maj,1,2,0
Elvira,fadeout,,Gb:maj/5,IV,maj/5,1,2,0
Elvira,fadeout,,Db:maj,I,maj,2,2,0
Elvira,fadeout,,Db:maj,I,maj,1,4,0
Elvira,fadeout,,Ab:maj,V,maj,2,4,0
Elvira,fadeout,,Db:maj,I,maj,3,4,0
Elvira,fadeout,,Db:maj,I,maj,4,4,0

Boulevard,chorus,A,D:maj/5,IV,maj/5,1,3,0
Boulevard,chorus,A,A:maj,I,maj,1,3,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,3,0
Boulevard,chorus,A,A:maj,I,maj,2,3,0
Boulevard,chorus,A,A:maj,I,maj,3,3,0
Boulevard,chorus,A,E:maj/3,V,maj/3,3,3,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,3,3,0
Boulevard,chorus,A,E:maj,V,maj,3,3,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,1,0
Boulevard,chorus,A,A:maj,I,maj,1,1,0
Boulevard,verse,B,E:maj,V,maj,1,4,0
Boulevard,verse,B,E:maj,V,maj,2,4,0
Boulevard,verse,B,F#:min,VI,min,3,4,0
Boulevard,verse,B,F#:min,VI,min,4,4,0
Boulevard,verse,B,E:maj,V,maj,1,5,0
Boulevard,verse,B,E:maj,V,maj,2,5,0
Boulevard,verse,B,F#:min,VI,min,3,5,0
Boulevard,verse,B,F#:min,VI,min,4,5,0
Boulevard,verse,B,D:maj,IV,maj,4,5,0
Boulevard,verse,B,D:maj,IV,maj,5,5,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,1,3,0
Boulevard,chorus,A,A:maj,I,maj,1,3,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,3,0
Boulevard,chorus,A,A:maj,I,maj,2,3,0
Boulevard,chorus,A,A:maj,I,maj,3,3,0
Boulevard,chorus,A,E:maj/3,V,maj/3,3,3,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,3,3,0
Boulevard,chorus,A,E:maj,V,maj,3,3,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,1,0
Boulevard,chorus,A,A:maj,I,maj,1,1,0
Boulevard,verse,B,E:maj,V,maj,1,4,0
Boulevard,verse,B,E:maj,V,maj,2,4,0
Boulevard,verse,B,F#:min,VI,min,3,4,0
Boulevard,verse,B,F#:min,VI,min,4,4,0
Boulevard,verse,B,E:maj,V,maj,1,5,0
Boulevard,verse,B,E:maj,V,maj,2,5,0
Boulevard,verse,B,F#:min,VI,min,3,5,0
Boulevard,verse,B,F#:min,VI,min,4,5,0
Boulevard,verse,B,D:maj,IV,maj,4,5,0
Boulevard,verse,B,D:maj,IV,maj,5,5,0
Boulevard,bridge,C,D:maj,IV,maj,1,4,0
Boulevard,bridge,C,E:maj,V,maj,2,4,0
Boulevard,bridge,C,D:maj,IV,maj,3,4,0
Boulevard,bridge,C,E:maj,V,maj,4,4,0
Boulevard,bridge,C,D:maj,IV,maj,1,4,0
Boulevard,bridge,C,E:maj,V,maj,2,4,0
Boulevard,bridge,C,D:maj,IV,maj,3,4,0
Boulevard,bridge,C,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,1,3,0
Boulevard,chorus,A,A:maj,I,maj,1,3,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,3,0
Boulevard,chorus,A,A:maj,I,maj,2,3,0
Boulevard,chorus,A,A:maj,I,maj,3,3,0
Boulevard,chorus,A,E:maj/3,V,maj/3,3,3,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,3,3,0
Boulevard,chorus,A,E:maj,V,maj,3,3,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,1,0
Boulevard,chorus,A,A:maj,I,maj,1,1,0
Boulevard,verse,B,E:maj,V,maj,1,4,0
Boulevard,verse,B,E:maj,V,maj,2,4,0
Boulevard,verse,B,F#:min,VI,min,3,4,0
Boulevard,verse,B,F#:min,VI,min,4,4,0
Boulevard,verse,B,E:maj,V,maj,1,5,0
Boulevard,verse,B,E:maj,V,maj,2,5,0
Boulevard,verse,B,F#:min,VI,min,3,5,0
Boulevard,verse,B,F#:min,VI,min,4,5,0
Boulevard,verse,B,D:maj,IV,maj,4,5,0
Boulevard,verse,B,D:maj,IV,maj,5,5,0
Boulevard,bridge,C,D:maj,IV,maj,1,4,0
Boulevard,bridge,C,E:maj,V,maj,2,4,0
Boulevard,bridge,C,D:maj,IV,maj,3,4,0
Boulevard,bridge,C,E:maj,V,maj,4,4,0
Boulevard,bridge,C,D:maj,IV,maj,1,4,0
Boulevard,bridge,C,E:maj,V,maj,2,4,0
Boulevard,bridge,C,D:maj,IV,maj,3,4,0
Boulevard,bridge,C,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,1,3,0
Boulevard,chorus,A,A:maj,I,maj,1,3,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,3,0
Boulevard,chorus,A,A:maj,I,maj,2,3,0
Boulevard,chorus,A,A:maj,I,maj,3,3,0
Boulevard,chorus,A,E:maj/3,V,maj/3,3,3,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,3,3,0
Boulevard,chorus,A,E:maj,V,maj,3,3,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,chorus,A,E:maj/3,V,maj/3,4,4,0
Boulevard,chorus,A,D:maj/3,IV,maj/3,4,4,0
Boulevard,chorus,A,E:maj,V,maj,4,4,0
Boulevard,chorus,A,D:maj,IV,maj,1,4,0
Boulevard,chorus,A,A:maj,I,maj,1,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,2,4,0
Boulevard,chorus,A,A:maj,I,maj,2,4,0
Boulevard,chorus,A,D:maj/5,IV,maj/5,3,4,0
Boulevard,chorus,A,A:maj,I,maj,3,4,0
Boulevard,chorus,A,A:maj,I,maj,4,4,0
Boulevard,fadeout,,A:maj,I,maj,1,3,0
Boulevard,fadeout,,A:maj,I,maj,2,3,0
Boulevard,fadeout,,A:maj,I,maj,3,3,0

SouthernCross,intro,A,A:maj,I,maj,1,4,0
SouthernCross,intro,A,G:maj9,bVII,maj9,1,4,0
SouthernCross,intro,A,D:maj,IV,maj,2,4,0
SouthernCross,intro,A,A:maj,I,maj,3,4,0
SouthernCross,intro,A,G:maj9,bVII,maj9,3,4,0
SouthernCross,intro,A,D:maj,IV,maj,4,4,0
SouthernCross,intro,A,A:maj,I,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,1,4,0
SouthernCross,verse,A,G:maj,bVII,maj,1,4,0
SouthernCross,verse,A,D:maj,IV,maj,2,4,0
SouthernCross,verse,A,A:maj,I,maj,3,4,0
SouthernCross,verse,A,G:maj,bVII,maj,3,4,0
SouthernCross,verse,A,D:maj,IV,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,1,4,0
SouthernCross,verse,A,G:maj,bVII,maj,1,4,0
SouthernCross,verse,A,D:maj,IV,maj,2,4,0
SouthernCross,verse,A,A:maj,I,maj,3,4,0
SouthernCross,verse,A,G:maj,bVII,maj,3,4,0
SouthernCross,verse,A,D:maj,IV,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,1,4,0
SouthernCross,verse,A,G:maj,bVII,maj,1,4,0
SouthernCross,verse,A,D:maj,IV,maj,2,4,0
SouthernCross,verse,A,A:maj,I,maj,3,4,0
SouthernCross,verse,A,G:maj,bVII,maj,3,4,0
SouthernCross,verse,A,D:maj,IV,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,1,5,0
SouthernCross,verse,A,G:maj,bVII,maj,1,5,0
SouthernCross,verse,A,D:maj,IV,maj,2,5,0
SouthernCross,verse,A,A:maj,I,maj,3,5,0
SouthernCross,verse,A,G:maj,bVII,maj,3,5,0
SouthernCross,verse,A,D:maj,IV,maj,4,5,0
SouthernCross,verse,A,B:min,II,min,4,5,0
SouthernCross,verse,A,A:maj,I,maj,4,5,0
SouthernCross,verse,A,A:maj,I,maj,5,5,0
SouthernCross,bridge,B,G:maj,IV,maj,1,4,0
SouthernCross,bridge,B,D:maj,I,maj,1,4,0
SouthernCross,bridge,B,G:maj,IV,maj,2,4,0
SouthernCross,bridge,B,A:maj,V,maj,2,4,0
SouthernCross,bridge,B,G:maj,IV,maj,3,4,0
SouthernCross,bridge,B,D:maj,I,maj,3,4,0
SouthernCross,bridge,B,G:maj,IV,maj,4,4,0
SouthernCross,bridge,B,A:maj,V,maj,4,4,0
SouthernCross,bridge,B,G:maj,IV,maj,1,4,0
SouthernCross,bridge,B,D:maj,I,maj,1,4,0
SouthernCross,bridge,B,G:maj,IV,maj,2,4,0
SouthernCross,bridge,B,A:maj,V,maj,3,4,0
SouthernCross,bridge,B,A:maj,V,maj,4,4,0
SouthernCross,chorus,C,D:maj,I,maj,1,4,0
SouthernCross,chorus,C,G:maj,IV,maj,1,4,0
SouthernCross,chorus,C,A:maj,V,maj,2,4,0
SouthernCross,chorus,C,D:maj,I,maj,3,4,0
SouthernCross,chorus,C,G:maj,IV,maj,3,4,0
SouthernCross,chorus,C,A:maj,V,maj,4,4,0
SouthernCross,chorus,C,D:maj,I,maj,1,4,0
SouthernCross,chorus,C,G:maj,IV,maj,1,4,0
SouthernCross,chorus,C,A:maj,V,maj,2,4,0
SouthernCross,chorus,C,D:maj,I,maj,3,4,0
SouthernCross,chorus,C,G:maj,IV,maj,3,4,0
SouthernCross,chorus,C,A:maj,V,maj,4,4,0
SouthernCross,interlude,A,A:maj,I,maj,1,4,0
SouthernCross,interlude,A,G:maj,bVII,maj,1,4,0
SouthernCross,interlude,A,D:maj,IV,maj,2,4,0
SouthernCross,interlude,A,A:maj,I,maj,3,4,0
SouthernCross,interlude,A,G:maj,bVII,maj,3,4,0
SouthernCross,interlude,A,D:maj,IV,maj,4,4,0
SouthernCross,interlude,A,A:maj,I,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,1,4,0
SouthernCross,verse,A,G:maj,bVII,maj,1,4,0
SouthernCross,verse,A,D:maj,IV,maj,2,4,0
SouthernCross,verse,A,A:maj,I,maj,3,4,0
SouthernCross,verse,A,G:maj,bVII,maj,3,4,0
SouthernCross,verse,A,D:maj,IV,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,1,5,0
SouthernCross,verse,A,G:maj,bVII,maj,1,5,0
SouthernCross,verse,A,D:maj,IV,maj,2,5,0
SouthernCross,verse,A,A:maj,I,maj,3,5,0
SouthernCross,verse,A,G:maj,bVII,maj,3,5,0
SouthernCross,verse,A,D:maj,IV,maj,4,5,0
SouthernCross,verse,A,A:maj,I,maj,5,5,0
SouthernCross,verse,A,A:maj,I,maj,1,4,0
SouthernCross,verse,A,G:maj,bVII,maj,1,4,0
SouthernCross,verse,A,D:maj,IV,maj,2,4,0
SouthernCross,verse,A,A:maj,I,maj,3,4,0
SouthernCross,verse,A,G:maj,bVII,maj,3,4,0
SouthernCross,verse,A,D:maj,IV,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,4,4,0
SouthernCross,verse,A,A:maj,I,maj,1,5,0
SouthernCross,verse,A,G:maj,bVII,maj,1,5,0
SouthernCross,verse,A,D:maj,IV,maj,2,5,0
SouthernCross,verse,A,A:maj,I,maj,3,5,0
SouthernCross,verse,A,G:maj,bVII,maj,3,5,0
SouthernCross,verse,A,D:maj,IV,maj,4,5,0
SouthernCross,verse,A,B:min,II,min,4,5,0
SouthernCross,verse,A,A:maj,I,maj,4,5,0
SouthernCross,verse,A,A:maj,I,maj,5,5,0
SouthernCross,bridge,B,G:maj,IV,maj,1,4,0
SouthernCross,bridge,B,D:maj,I,maj,1,4,0
SouthernCross,bridge,B,G:maj,IV,maj,2,4,0
SouthernCross,bridge,B,A:maj,V,maj,2,4,0
SouthernCross,bridge,B,G:maj,IV,maj,3,4,0
SouthernCross,bridge,B,D:maj,I,maj,3,4,0
SouthernCross,bridge,B,G:maj,IV,maj,4,4,0
SouthernCross,bridge,B,A:maj,V,maj,4,4,0
SouthernCross,bridge,B,G:maj,IV,maj,1,4,0
SouthernCross,bridge,B,D:maj,I,maj,1,4,0
SouthernCross,bridge,B,G:maj,IV,maj,2,4,0
SouthernCross,bridge,B,A:maj,V,maj,3,4,0
SouthernCross,bridge,B,A:maj,V,maj,4,4,0
SouthernCross,chorus,C,D:maj,I,maj,1,4,0
SouthernCross,chorus,C,G:maj,IV,maj,1,4,0
SouthernCross,chorus,C,A:maj,V,maj,2,4,0
SouthernCross,chorus,C,D:maj,I,maj,3,4,0
SouthernCross,chorus,C,G:maj,IV,maj,3,4,0
SouthernCross,chorus,C,A:maj,V,maj,4,4,0
SouthernCross,chorus,C,D:maj,I,maj,1,4,0
SouthernCross,chorus,C,G:maj,IV,maj,1,4,0
SouthernCross,chorus,C,A:maj,V,maj,2,4,0
SouthernCross,chorus,C,D:maj,I,maj,3,4,0
SouthernCross,chorus,C,G:maj,IV,maj,3,4,0
SouthernCross,chorus,C,A:maj,V,maj,4,4,0
SouthernCross,interlude,A,A:maj,I,maj,1,4,0
SouthernCross,interlude,A,G:maj,bVII,maj,1,4,0
SouthernCross,interlude,A,D:maj,IV,maj,2,4,0
SouthernCross,interlude,A,A:maj,I,maj,3,4,0
SouthernCross,interlude,A,G:maj,bVII,maj,3,4,0
SouthernCross,interlude,A,D:maj,IV,maj,4,4,0
