Sukiyaki,outro,A',Eb:maj/5,I,maj/5,2,4,0
Sukiyaki,outro,A',Ab:maj7/9,IV,maj7/9,2,4,0
Sukiyaki,outro,A',Eb:maj/5,I,maj/5,3,4,0
Sukiyaki,outro,A',Ab:maj7/9,IV,maj7/9,3,4,0
Sukiyaki,outro,A',Eb:maj/5,I,maj/5,4,4,0
Sukiyaki,outro,A',Ab:maj7/9,IV,maj7/9,4,4,0
Sukiyaki,outro,A',Eb:maj/5,I,maj/5,1,4,0
Sukiyaki,outro,A',Ab:maj7/9,IV,maj7/9,1,4,0
Sukiyaki,outro,A',Eb:maj/5,I,maj/5,2,4,0
Sukiyaki,outro,A',Ab:maj7/9,IV,maj7/9,2,4,0
Sukiyaki,outro,A',Eb:maj/5,I,maj/5,3,4,0
Sukiyaki,outro,A',Ab:maj7/9,IV,maj7/9,3,4,0
Sukiyaki,outro,A',Eb:maj/5,I,maj/5,4,4,0
Sukiyaki,outro,A',Ab:maj7/9,IV,maj7/9,4,4,0
Sukiyaki,outro,A',Eb:maj,I,maj,1,1,0
RidersOnTheStorm,intro,B,Z,NonHarmonic,NonHarmonic,0,0,0
RidersOnTheStorm,intro,B,E:min,I,min,1,4,0
RidersOnTheStorm,intro,B,E:min,I,min,2,4,0
RidersOnTheStorm,intro,B,E:min,I,min,3,4,0
RidersOnTheStorm,intro,B,E:min,I,min,4,4,0
RidersOnTheStorm,intro,B,E:min,I,min,1,4,0
RidersOnTheStorm,intro,B,E:min,I,min,2,4,0
RidersOnTheStorm,intro,B,E:min,I,min,3,4,0
RidersOnTheStorm,intro,B,E:min,I,min,4,4,0
RidersOnTheStorm,intro,B,E:min,I,min,1,5,0
RidersOnTheStorm,intro,B,E:min,I,min,2,5,0
RidersOnTheStorm,intro,B,D:maj/9,bVII,maj/9,2,5,0
RidersOnTheStorm,intro,B,E:min,I,min,3,5,0
RidersOnTheStorm,intro,B,D:maj/9,bVII,maj/9,3,5,0
RidersOnTheStorm,intro,B,E:min,I,min,4,5,0
RidersOnTheStorm,intro,B,D:maj/9,bVII,maj/9,4,5,0
RidersOnTheStorm,intro,B,E:min,I,min,5,5,0
RidersOnTheStorm,chorus,A,D:maj/9,bVII,maj/9,5,5,0
RidersOnTheStorm,chorus,A,E:min,I,min,1,4,0
RidersOnTheStorm,chorus,A,D:maj/9,bVII,maj/9,1,4,0
RidersOnTheStorm,chorus,A,E:min,I,min,2,4,0
RidersOnTheStorm,chorus,A,D:maj/9,bVII,maj/9,2,4,0
RidersOnTheStorm,chorus,A,E:min,I,min,3,4,0
RidersOnTheStorm,chorus,A,D:maj/9,bVII,maj/9,3,4,0
RidersOnTheStorm,chorus,A,E:min,I,min,4,4,0
RidersOnTheStorm,chorus,A,A:min,IV,min,1,2,0
RidersOnTheStorm,chorus,A,B:min/b7,V,min/b7,1,2,0
RidersOnTheStorm,chorus,A,C:maj/13,bVI,maj/13,2,2,0
RidersOnTheStorm,chorus,A,D:maj/5,bVII,maj/5,2,2,0
RidersOnTheStorm,chorus,A,E:min,I,min,1,2,0
RidersOnTheStorm,chorus,A,D:maj/9,bVII,maj/9,1,2,0
RidersOnTheStorm,chorus,A,E:min,I,min,2,2,0
RidersOnTheStorm,chorus,A,D:maj/9,bVII,maj/9,2,2,0
RidersOnTheStorm,chorus,A,G:maj7/5,bIII,maj7/5,1,2,0
RidersOnTheStorm,chorus,A,D:maj,bVII,maj,1,2,0
RidersOnTheStorm,chorus,A,D:maj,bVII,maj,2,2,0
RidersOnTheStorm,chorus,A,C:maj,bVI,maj,2,2,0
RidersOnTheStorm,chorus,A,E:min,I,min,1,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,chorus,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,verse,A,E:min,I,min,1,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,verse,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,verse,A,E:min,I,min,1,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,verse,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,verse,A,A:min,IV,min,1,2,0
RidersOnTheStorm,verse,A,B:min/b7,V,min/b7,1,2,0
RidersOnTheStorm,verse,A,C:maj/13,bVI,maj/13,2,2,0
RidersOnTheStorm,verse,A,D:maj/5,bVII,maj/5,2,2,0
RidersOnTheStorm,verse,A,E:min,I,min,1,2,0
RidersOnTheStorm,verse,A,D:maj/9,bVII,maj/9,1,2,0
RidersOnTheStorm,verse,A,E:min,I,min,2,2,0
RidersOnTheStorm,verse,A,D:maj/9,bVII,maj/9,2,2,0
RidersOnTheStorm,verse,A,G:maj7/5,bIII,maj7/5,1,4,0
RidersOnTheStorm,verse,A,D:maj,bVII,maj,1,4,0
RidersOnTheStorm,verse,A,D:maj,bVII,maj,2,4,0
RidersOnTheStorm,verse,A,C:maj,bVI,maj,2,4,0
RidersOnTheStorm,verse,A,E:min,I,min,3,4,0
RidersOnTheStorm,verse,A,D:maj/9,bVII,maj/9,3,4,0
RidersOnTheStorm,verse,A,E:min,I,min,4,4,0
RidersOnTheStorm,solo,A,D:maj/9,bVII,maj/9,4,4,0
RidersOnTheStorm,solo,A,E:min,I,min,1,4,0
RidersOnTheStorm,solo,A,E:min,I,min,2,4,0
RidersOnTheStorm,solo,A,E:min,I,min,3,4,0
RidersOnTheStorm,solo,A,E:min,I,min,4,4,0
RidersOnTheStorm,solo,A,A:min,IV,min,1,2,0
RidersOnTheStorm,solo,A,B:min/b7,V,min/b7,1,2,0
RidersOnTheStorm,solo,A,C:maj/13,bVI,maj/13,2,2,0
RidersOnTheStorm,solo,A,D:maj/5,bVII,maj/5,2,2,0
RidersOnTheStorm,solo,A,E:min,I,min,1,2,0
RidersOnTheStorm,solo,A,D:maj/9,bVII,maj/9,1,2,0
RidersOnTheStorm,solo,A,E:min,I,min,2,2,0
RidersOnTheStorm,solo,A,D:maj/9,bVII,maj/9,2,2,0
RidersOnTheStorm,solo,A,G:maj7/5,bIII,maj7/5,1,2,0
RidersOnTheStorm,solo,A,D:maj,bVII,maj,1,2,0
RidersOnTheStorm,solo,A,D:maj,bVII,maj,2,2,0
RidersOnTheStorm,solo,A,C:maj,bVI,maj,2,2,0
RidersOnTheStorm,solo,A,E:min,I,min,1,2,0
RidersOnTheStorm,solo,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,solo,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,solo,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,solo,A,E:min,I,min,1,2,0
RidersOnTheStorm,solo,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,solo,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,verse,A,E:min,I,min,1,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,verse,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,verse,A,E:min,I,min,1,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,verse,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,verse,A,A:min,IV,min,1,2,0
RidersOnTheStorm,verse,A,B:min/b7,V,min/b7,1,2,0
RidersOnTheStorm,verse,A,C:maj/13,bVI,maj/13,2,2,0
RidersOnTheStorm,verse,A,D:maj/5,bVII,maj/5,2,2,0
RidersOnTheStorm,verse,A,E:min,I,min,1,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,verse,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,verse,A,G:maj7/5,bIII,maj7/5,1,2,0
RidersOnTheStorm,verse,A,D:maj,bVII,maj,1,2,0
RidersOnTheStorm,verse,A,D:maj,bVII,maj,2,2,0
RidersOnTheStorm,verse,A,C:maj,bVI,maj,2,2,0
RidersOnTheStorm,verse,A,E:min,I,min,1,2,0
RidersOnTheStorm,verse,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,verse,A,G:maj/13,bIII,maj/13,2,2,0
RidersOnTheStorm,solo,B,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,solo,B,E:min,I,min,1,4,0
RidersOnTheStorm,solo,B,E:min,I,min,2,4,0
RidersOnTheStorm,solo,B,E:min,I,min,3,4,0
RidersOnTheStorm,solo,B,E:min,I,min,4,4,0
RidersOnTheStorm,solo,B,E:min,I,min,1,4,0
RidersOnTheStorm,solo,B,D:maj/9,bVII,maj/9,1,4,0
RidersOnTheStorm,solo,B,E:min,I,min,2,4,0
RidersOnTheStorm,solo,B,D:maj/9,bVII,maj/9,2,4,0
RidersOnTheStorm,solo,B,E:min,I,min,3,4,0
RidersOnTheStorm,solo,B,D:maj/9,bVII,maj/9,3,4,0
RidersOnTheStorm,interlude,A,E:min,I,min,4,4,0
RidersOnTheStorm,interlude,A,E:min,I,min,0,0,0
RidersOnTheStorm,interlude,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,interlude,A,G:maj/13,bIII,maj/13,1,2,0
RidersOnTheStorm,interlude,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,interlude,A,E:min,I,min,2,2,0
RidersOnTheStorm,interlude,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,interlude,A,G:maj/13,bIII,maj/13,1,2,0
RidersOnTheStorm,interlude,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,interlude,A,E:min,I,min,2,2,0
RidersOnTheStorm,interlude,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,interlude,A,G:maj/13,bIII,maj/13,1,2,0
RidersOnTheStorm,interlude,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,interlude,A,E:min,I,min,2,2,0
RidersOnTheStorm,interlude,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,interlude,A,G:maj/13,bIII,maj/13,1,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,chorus,A,E:min,I,min,2,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,chorus,A,G:maj/13,bIII,maj/13,1,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,chorus,A,E:min,I,min,2,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,chorus,A,G:maj/13,bIII,maj/13,1,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,chorus,A,A:min,IV,min,2,2,0
RidersOnTheStorm,chorus,A,B:min/b7,V,min/b7,1,2,0
RidersOnTheStorm,chorus,A,C:maj/13,bVI,maj/13,1,2,0
RidersOnTheStorm,chorus,A,D:maj/5,bVII,maj/5,2,2,0
RidersOnTheStorm,chorus,A,E:min,I,min,2,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,chorus,A,G:maj/13,bIII,maj/13,1,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,chorus,A,G:maj7/5,bIII,maj7/5,2,2,0
RidersOnTheStorm,chorus,A,D:maj,bVII,maj,1,2,0
RidersOnTheStorm,chorus,A,D:maj,bVII,maj,1,2,0
RidersOnTheStorm,chorus,A,C:maj,bVI,maj,2,2,0
RidersOnTheStorm,chorus,A,E:min,I,min,2,2,0
RidersOnTheStorm,chorus,A,F#:min/b7,II,min/b7,1,2,0
RidersOnTheStorm,chorus,A,G:maj/13,bIII,maj/13,1,2,0
RidersOnTheStorm,outro,B,F#:min/b7,II,min/b7,2,2,0
RidersOnTheStorm,outro,B,E:min,I,min,2,2,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
RidersOnTheStorm,outro,B,E:min,I,min,4,4,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
RidersOnTheStorm,outro,B,E:min,I,min,4,4,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
RidersOnTheStorm,outro,B,E:min,I,min,4,4,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
RidersOnTheStorm,outro,B,E:min,I,min,4,4,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
RidersOnTheStorm,outro,B,E:min,I,min,4,4,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
RidersOnTheStorm,outro,B,E:min,I,min,4,4,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
RidersOnTheStorm,outro,B,E:min,I,min,4,4,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
RidersOnTheStorm,outro,B,E:min,I,min,4,4,0
RidersOnTheStorm,outro,B,E:min,I,min,1,4,0
RidersOnTheStorm,outro,B,E:min,I,min,2,4,0
RidersOnTheStorm,outro,B,E:min,I,min,3,4,0
MyKindaLover,intro,A,C:maj,I,maj,1,2,0
MyKindaLover,intro,A,C:maj,I,maj,2,2,0
MyKindaLover,verse,B,C:maj,I,maj,1,4,0
MyKindaLover,verse,B,C:maj,I,maj,2,4,0
MyKindaLover,verse,B,G:maj,V,maj,3,4,0
MyKindaLover,verse,B,G:maj,V,maj,4,4,0
MyKindaLover,verse,B,C:maj,I,maj,1,4,0
MyKindaLover,verse,B,C:maj,I,maj,2,4,0
MyKindaLover,verse,B,G:maj,V,maj,3,4,0
MyKindaLover,verse,B,G:maj,V,maj,4,4,0
MyKindaLover,pre-chorus,C,A:min,VI,min,1,4,0
MyKindaLover,pre-chorus,C,F:maj,IV,maj,2,4,0
MyKindaLover,pre-chorus,C,G:maj,V,maj,2,4,0
MyKindaLover,pre-chorus,C,A:min,VI,min,3,4,0
MyKindaLover,pre-chorus,C,F:maj,IV,maj,4,4,0
MyKindaLover,pre-chorus,C,G:maj,V,maj,4,4,0
MyKindaLover,chorus,D,A:min,VI,min,1,4,0
MyKindaLover,chorus,D,F:maj,IV,maj,2,4,0
MyKindaLover,chorus,D,G:maj,V,maj,3,4,0
MyKindaLover,chorus,D,A:min,VI,min,4,4,0
MyKindaLover,chorus,D,A:min,VI,min,1,3,0
MyKindaLover,chorus,D,F:maj,IV,maj,2,3,0
MyKindaLover,chorus,D,G:maj,V,maj,3,3,0
MyKindaLover,chorus,D,A:min,VI,min,1,2,0
MyKindaLover,chorus,D,A:min,VI,min,2,2,0
MyKindaLover,verse,B,C:maj,I,maj,1,4,0
MyKindaLover,verse,B,C:maj,I,maj,2,4,0
MyKindaLover,verse,B,G:maj,V,maj,3,4,0
MyKindaLover,verse,B,G:maj,V,maj,4,4,0
MyKindaLover,verse,B,C:maj,I,maj,1,4,0
MyKindaLover,verse,B,C:maj,I,maj,2,4,0
MyKindaLover,verse,B,G:maj,V,maj,3,4,0
MyKindaLover,verse,B,G:maj,V,maj,4,4,0
MyKindaLover,pre-chorus,C,A:min,VI,min,1,4,0
MyKindaLover,pre-chorus,C,F:maj,IV,maj,2,4,0
MyKindaLover,pre-chorus,C,G:maj,V,maj,2,4,0
MyKindaLover,pre-chorus,C,A:min,VI,min,3,4,0
MyKindaLover,pre-chorus,C,F:maj,IV,maj,4,4,0
MyKindaLover,pre-chorus,C,G:maj,V,maj,4,4,0
MyKindaLover,chorus,D,A:min,VI,min,1,4,0
MyKindaLover,chorus,D,F:maj,IV,maj,2,4,0
MyKindaLover,chorus,D,G:maj,V,maj,3,4,0
MyKindaLover,chorus,D,A:min,VI,min,4,4,0
MyKindaLover,chorus,D,A:min,VI,min,1,4,0
MyKindaLover,chorus,D,F:maj,IV,maj,2,4,0
MyKindaLover,chorus,D,G:maj,V,maj,3,4,0
MyKindaLover,chorus,D,A:min,VI,min,4,4,0
MyKindaLover,bridge,E,G:maj,V,maj,1,4,0
MyKindaLover,bridge,E,F:maj/9,IV,maj/9,2,4,0
MyKindaLover,bridge,E,G:maj,V,maj,3,4,0
MyKindaLover,bridge,E,F:maj/9,IV,maj/9,4,4,0
MyKindaLover,bridge,E,G:maj,V,maj,1,5,0
MyKindaLover,bridge,E,F:maj/9,IV,maj/9,2,5,0
MyKindaLover,bridge,E,G:maj,V,maj,3,5,0
MyKindaLover,bridge,E,F:maj/9,IV,maj/9,4,5,0
MyKindaLover,bridge,E,F:maj,IV,maj,5,5,0
MyKindaLover,verse,B,C:maj,I,maj,1,4,0
MyKindaLover,verse,B,C:maj,I,maj,2,4,0
MyKindaLover,verse,B,G:maj,V,maj,3,4,0
MyKindaLover,verse,B,G:maj,V,maj,4,4,0
MyKindaLover,verse,B,C:maj,I,maj,1,4,0
MyKindaLover,verse,B,C:maj,I,maj,2,4,0
MyKindaLover,verse,B,G:maj,V,maj,3,4,0
MyKindaLover,verse,B,G:maj,V,maj,4,4,0
MyKindaLover,pre-chorus,C,A:min,VI,min,1,4,0
MyKindaLover,pre-chorus,C,F:maj,IV,maj,2,4,0
MyKindaLover,pre-chorus,C,G:maj,V,maj,2,4,0
MyKindaLover,pre-chorus,C,A:min,VI,min,3,4,0
MyKindaLover,pre-chorus,C,F:maj,IV,maj,4,4,0
MyKindaLover,pre-chorus,C,G:maj,V,maj,4,4,0
MyKindaLover,chorus,D,A:min,VI,min,1,4,0
MyKindaLover,chorus,D,F:maj,IV,maj,2,4,0
MyKindaLover,chorus,D,G:maj,V,maj,3,4,0
MyKindaLover,chorus,D,A:min,VI,min,4,4,0
MyKindaLover,chorus,D,A:min,VI,min,1,4,0
MyKindaLover,chorus,D,F:maj,IV,maj,2,4,0
MyKindaLover,chorus,D,G:maj,V,maj,3,4,0
MyKindaLover,chorus,D,A:min,VI,min,4,4,0
MyKindaLover,chorus,D,A:min,VI,min,1,4,0
MyKindaLover,chorus,D,F:maj,IV,maj,2,4,0
MyKindaLover,chorus,D,G:maj,V,maj,3,4,0
MyKindaLover,chorus,D,A:min,VI,min,4,4,0
MyKindaLover,fadeout,,A:min,VI,min,1,4,0
MyKindaLover,fadeout,,F:maj,IV,maj,2,4,0
MyKindaLover,fadeout,,G:maj,V,maj,3,4,0
MyKindaLover,fadeout,,A:min,VI,min,4,4,0
MyKindaLover,fadeout,,A:min,VI,min,1,4,0
MyKindaLover,fadeout,,F:maj,IV,maj,2,4,0
MyKindaLover,fadeout,,G:maj,V,maj,3,4,0
MyKindaLover,fadeout,,A:min,VI,min,4,4,0
WouldItMakeAnyDifferenceToYou,intro,A',Ab:maj,I,maj,1,4,0
WouldItMakeAnyDifferenceToYou,intro,A',Eb:maj,V,maj,2,4,0
WouldItMakeAnyDifferenceToYou,intro,A',Ab:maj,I,maj,3,4,0
WouldItMakeAnyDifferenceToYou,intro,A',Ab:maj,I,maj,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,1,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,2,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:maj,V,maj,1,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:maj,V,maj,2,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:maj,V,maj,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,1,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,2,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:maj,V,maj,1,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:7,V,7,2,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Bb:min,II,min,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,C:min,III,min,4,4,0
WouldItMakeAnyDifferenceToYou,chorus,B,Db:maj,IV,maj,1,4,0
WouldItMakeAnyDifferenceToYou,chorus,B,Db:maj,IV,maj,2,4,0
WouldItMakeAnyDifferenceToYou,chorus,B,Ab:maj,I,maj,3,4,0
WouldItMakeAnyDifferenceToYou,chorus,B,Ab:maj,I,maj,4,4,0
WouldItMakeAnyDifferenceToYou,chorus,B,Db:maj,IV,maj,1,4,0
WouldItMakeAnyDifferenceToYou,chorus,B,Db:maj,IV,maj,2,4,0
WouldItMakeAnyDifferenceToYou,chorus,B,Ab:maj,I,maj,3,4,0
WouldItMakeAnyDifferenceToYou,chorus,B,Eb:7,V,7,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,1,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,2,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:7,V,7,1,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:7,V,7,2,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,1,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,2,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,4,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:maj,V,maj,1,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Eb:maj,V,maj,2,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Db:maj,IV,maj,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,C:min,III,min,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Bb:min,II,min,3,4,0
WouldItMakeAnyDifferenceToYou,verse,A,Ab:maj,I,maj,4,4,0
Lady,intro,A,Eb:min,I,min,1,2,0
Lady,intro,A,Eb:min,I,min,2,2,0
Lady,verse,B,Eb:min,I,min,1,3,0
Lady,verse,B,Ab:min/5,IV,min/5,2,3,0
Lady,verse,B,Db:maj/9,bVII,maj/9,2,3,0
Lady,verse,B,Eb:min,I,min,3,3,0
Lady,verse,B,Ab:min/5,IV,min/5,1,4,0
Lady,verse,B,Db:maj/9,bVII,maj/9,1,4,0
Lady,verse,B,Db:maj/9,bVII,maj/9,2,4,0
Lady,verse,B,Eb:min,I,min,3,4,0
Lady,verse,B,Eb:min,I,min,4,4,0
Lady,verse,B,Eb:min,I,min,1,3,0
Lady,verse,B,Ab:min/5,IV,min/5,2,3,0
Lady,verse,B,Db:maj/9,bVII,maj/9,2,3,0
Lady,verse,B,Eb:min,I,min,3,3,0
Lady,verse,B,Ab:min/5,IV,min/5,1,4,0
Lady,verse,B,Db:maj/9,bVII,maj/9,1,4,0
Lady,verse,B,Db:maj/9,bVII,maj/9,2,4,0
Lady,verse,B,Eb:min,I,min,3,4,0
Lady,verse,B,Eb:min,I,min,4,4,0
Lady,chorus,C,Ab:min,IV,min,1,2,0
Lady,chorus,C,Bb:min,V,min,2,2,0
Lady,chorus,C,Eb:min,I,min,2,2,0
Lady,chorus,C,Cb:maj,bVI,maj,1,2,0
Lady,chorus,C,Bb:min,V,min,1,2,0
Lady,chorus,C,Eb:sus4,I,sus4,2,2,0
Lady,chorus,C,Eb:maj,I,maj,2,2,0
Lady,chorus,C,Ab:min,IV,min,1,2,0
Lady,chorus,C,Bb:min,V,min,2,2,0
Lady,chorus,C,Eb:min,I,min,2,2,0
Lady,chorus,C,Cb:maj,bVI,maj,1,3,0
Lady,chorus,C,Bb:min,V,min,1,3,0
Lady,chorus,C,Eb:sus4,I,sus4,2,3,0
Lady,chorus,C,Eb:maj,I,maj,3,3,0
Lady,verse,B,Eb:min,I,min,1,3,0
Lady,verse,B,Ab:min/5,IV,min/5,2,3,0
Lady,verse,B,Db:maj/9,bVII,maj/9,2,3,0
Lady,verse,B,Eb:min,I,min,3,3,0
Lady,verse,B,Ab:min/5,IV,min/5,1,4,0
Lady,verse,B,Db:maj/9,bVII,maj/9,1,4,0
Lady,verse,B,Db:maj/9,bVII,maj/9,2,4,0
Lady,verse,B,Eb:min,I,min,3,4,0
Lady,verse,B,Eb:min,I,min,4,4,0
Lady,verse,B,Eb:min,I,min,1,3,0
Lady,verse,B,Ab:min/5,IV,min/5,2,3,0
Lady,verse,B,Db:maj/9,bVII,maj/9,2,3,0
Lady,verse,B,Eb:min,I,min,3,3,0
Lady,verse,B,Ab:min/5,IV,min/5,1,4,0
Lady,verse,B,Db:maj/9,bVII,maj/9,1,4,0
Lady,verse,B,Db:maj/9,bVII,maj/9,2,4,0
Lady,verse,B,Eb:min,I,min,3,4,0
Lady,verse,B,Eb:min,I,min,4,4,0
Lady,chorus,C,Ab:min,IV,min,1,2,0
Lady,chorus,C,Bb:min,V,min,2,2,0
Lady,chorus,C,Eb:min,I,min,2,2,0
Lady,chorus,C,Cb:maj,bVI,maj,1,2,0
Lady,chorus,C,Bb:min,V,min,1,2,0
Lady,chorus,C,Eb:sus4,I,sus4,2,2,0
Lady,chorus,C,Eb:maj,I,maj,2,2,0
Lady,chorus,C,Ab:min,IV,min,1,2,0
Lady,chorus,C,Bb:min,V,min,2,2,0
Lady,chorus,C,Eb:min,I,min,2,2,0
Lady,chorus,C,Cb:maj,bVI,maj,1,3,0
Lady,chorus,C,Bb:min,V,min,1,3,0
Lady,chorus,C,Eb:sus4,I,sus4,2,3,0
Lady,chorus,C,Eb:maj,I,maj,3,3,0
